,Unnamed: 0,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
6623,9,407937,62,ShotOnPost,0.81,0.27,0.019338043406605717,Ashley Westwood,h,669,OpenPlay,2020,RightFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,,None
6624,10,407941,79,MissedShots,0.7780000305175782,0.6370000076293946,0.07066486775875093,Josh Brownhill,h,8323,DirectFreekick,2020,RightFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,,Standard
6625,11,407944,84,MissedShots,0.7959999847412109,0.759000015258789,0.015184400603175163,Dwight McNeil,h,6756,OpenPlay,2020,LeftFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Matej Vydra,Pass
6626,0,407922,11,SavedShot,0.9159999847412108,0.4720000076293946,0.3821913897991181,Hamza Choudhury,a,6418,OpenPlay,2020,LeftFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Timothy Castagne,Cross
6627,1,407923,16,MissedShots,0.7980000305175782,0.3709999847412109,0.031082734465599064,Kelechi Iheanacho,a,620,OpenPlay,2020,LeftFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Wilfred Ndidi,Chipped
6628,2,407925,27,MissedShots,0.735,0.5640000152587891,0.008429332636296749,Wilfred Ndidi,a,5545,FromCorner,2020,LeftFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Youri Tielemans,Chipped
6629,3,407926,33,Goal,0.855999984741211,0.6,0.2685587704181671,Kelechi Iheanacho,a,620,OpenPlay,2020,LeftFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Wilfred Ndidi,Chipped
6630,4,407928,40,SavedShot,0.91,0.3340000152587891,0.0816803053021431,Youri Tielemans,a,5956,OpenPlay,2020,RightFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Kelechi Iheanacho,Pass
6631,5,407931,46,MissedShots,0.759000015258789,0.3629999923706055,0.022692695260047916,Kelechi Iheanacho,a,620,OpenPlay,2020,LeftFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Nampalys Mendy,Pass
6632,6,407933,50,BlockedShot,0.7340000152587891,0.5390000152587889,0.015176651999354362,Hamza Choudhury,a,6418,FromCorner,2020,RightFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,,None
6633,7,407934,50,MissedShots,0.7609999847412109,0.54,0.02111329324543476,Hamza Choudhury,a,6418,FromCorner,2020,RightFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Caglar Söyüncü,Pass
6634,8,407938,70,BlockedShot,0.85,0.375,0.07260721921920776,Ricardo Pereira,a,3303,OpenPlay,2020,RightFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Youri Tielemans,Pass
6635,9,407939,72,MissedShots,0.7919999694824219,0.3259999847412109,0.0255902037024498,Marc Albrighton,a,753,OpenPlay,2020,RightFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Wilfred Ndidi,Pass
6636,10,407940,74,BlockedShot,0.895,0.5940000152587891,0.11046452075242996,Timothy Castagne,a,6157,OpenPlay,2020,RightFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Marc Albrighton,Pass
6637,11,407942,83,SavedShot,0.7959999847412109,0.515,0.04117235913872719,Marc Albrighton,a,753,OpenPlay,2020,RightFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,,None
6638,12,407943,83,BlockedShot,0.8169999694824219,0.515,0.062020361423492425,Youri Tielemans,a,5956,OpenPlay,2020,LeftFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Ricardo Pereira,Pass
6639,13,407945,89,BlockedShot,0.901999969482422,0.315,0.0595782920718193,Jamie Vardy,a,755,OpenPlay,2020,RightFoot,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Youri Tielemans,Pass
6640,14,407946,89,MissedShots,0.89,0.4540000152587891,0.03872905671596527,Wilfred Ndidi,a,5545,FromCorner,2020,Head,14716,Burnley,Leicester,1,1,2021-03-03 18:00:00,Marc Albrighton,Cross
6641,0,408200,6,MissedShots,0.8830000305175781,0.5579999923706055,0.08583834767341614,Christian Benteke,h,606,OpenPlay,2020,RightFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Andros Townsend,Cross
6642,1,408201,7,BlockedShot,0.759000015258789,0.5170000076293946,0.01916843093931675,Andros Townsend,h,775,OpenPlay,2020,LeftFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Christian Benteke,HeadPass
6643,2,408205,13,BlockedShot,0.8190000152587891,0.524000015258789,0.059426486492156975,Andros Townsend,h,775,OpenPlay,2020,LeftFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,,BallRecovery
6644,3,408210,49,MissedShots,0.91,0.54,0.07911469042301178,Christian Benteke,h,606,FromCorner,2020,RightFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,James McCarthy,Cross
6645,4,408211,50,SavedShot,0.865,0.26399999618530273,0.032427556812763214,Jordan Ayew,h,672,OpenPlay,2020,RightFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Christian Benteke,Pass
6646,5,408212,58,BlockedShot,0.7609999847412109,0.5159999847412109,0.07418951392173767,Luka Milivojevic,h,5549,DirectFreekick,2020,RightFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,,Standard
6647,6,408213,58,MissedShots,0.8430000305175781,0.4229999923706055,0.056203953921794884,Andros Townsend,h,775,SetPiece,2020,LeftFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,,None
6648,7,408218,89,SavedShot,0.9159999847412108,0.6020000076293945,0.336028516292572,Patrick van Aanholt,h,730,OpenPlay,2020,RightFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Luka Milivojevic,Pass
6649,0,408202,12,SavedShot,0.7780000305175782,0.7090000152587891,0.016335716471076008,Nemanja Matic,a,697,OpenPlay,2020,LeftFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Bruno Fernandes,Pass
6650,1,408203,12,BlockedShot,0.901999969482422,0.4970000076293946,0.022847102954983708,Harry Maguire,a,1687,FromCorner,2020,Head,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Bruno Fernandes,Aerial
6651,2,408204,13,MissedShots,0.96,0.495,0.1537684053182602,Edinson Cavani,a,3294,FromCorner,2020,RightFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Marcus Rashford,Rebound
6652,3,408206,15,MissedShots,0.865,0.5609999847412109,0.10002944618463516,Marcus Rashford,a,556,OpenPlay,2020,RightFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Luke Shaw,Pass
6653,4,408207,17,BlockedShot,0.7269999694824218,0.5129999923706055,0.016564758494496346,Fred,a,6817,OpenPlay,2020,LeftFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,,BallTouch
6654,5,408208,22,BlockedShot,0.8190000152587891,0.500999984741211,0.07781993597745895,Mason Greenwood,a,7490,OpenPlay,2020,LeftFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Edinson Cavani,LayOff
6655,6,408209,26,MissedShots,0.875,0.4159999847412109,0.02458552457392216,Edinson Cavani,a,3294,OpenPlay,2020,Head,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Marcus Rashford,Cross
6656,7,408214,68,BlockedShot,0.7580000305175781,0.6940000152587891,0.017387786880135536,Nemanja Matic,a,697,OpenPlay,2020,LeftFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Fred,Pass
6657,8,408215,77,MissedShots,0.889000015258789,0.5379999923706055,0.06543221324682236,Daniel James,a,5595,OpenPlay,2020,Head,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Luke Shaw,Cross
6658,9,408216,80,MissedShots,0.8190000152587891,0.4579999923706055,0.0611816979944706,Mason Greenwood,a,7490,OpenPlay,2020,LeftFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Bruno Fernandes,Pass
6659,10,408217,87,MissedShots,0.845,0.6179999923706054,0.031576987355947495,Luke Shaw,a,1006,OpenPlay,2020,RightFoot,14717,Crystal Palace,Manchester United,0,0,2021-03-03 20:15:00,Bruno Fernandes,HeadPass
6660,0,411135,25,MissedShots,0.8719999694824219,0.5370000076293945,0.032406534999608994,Mario Lemina,h,1299,FromCorner,2020,RightFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,,Aerial
6661,1,411136,25,SavedShot,0.904000015258789,0.4879999923706055,0.4202285706996918,Josh Maja,h,5587,FromCorner,2020,RightFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Mario Lemina,Rebound
6662,2,411138,37,Goal,0.9230000305175782,0.524000015258789,0.3393388390541077,Joachim Andersen,h,6314,FromCorner,2020,RightFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Ademola Lookman,Cross
6663,3,411139,39,SavedShot,0.815,0.519000015258789,0.05888354778289795,Franck Zambo,h,6434,OpenPlay,2020,RightFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Ademola Lookman,Pass
6664,4,411140,43,SavedShot,0.749000015258789,0.34900001525878904,0.020307701081037518,Ivan Cavaleiro,h,3683,OpenPlay,2020,LeftFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Harrison Reed,Pass
6665,5,411144,57,MissedShots,0.925,0.515,0.14590002596378324,Ademola Lookman,h,5556,OpenPlay,2020,RightFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Mario Lemina,Pass
6666,6,411147,71,BlockedShot,0.870999984741211,0.479000015258789,0.0760059729218483,Ademola Lookman,h,5556,OpenPlay,2020,LeftFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Aleksandar Mitrovic,BallTouch
6667,7,411148,73,BlockedShot,0.8769999694824219,0.6790000152587891,0.0538463406264782,Ademola Lookman,h,5556,OpenPlay,2020,LeftFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Franck Zambo,Pass
6668,8,411149,78,BlockedShot,0.95,0.524000015258789,0.07879658043384552,Aleksandar Mitrovic,h,773,FromCorner,2020,Head,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Ademola Lookman,Aerial
6669,9,411156,88,SavedShot,0.8780000305175781,0.3370000076293945,0.007497974205762149,Aleksandar Mitrovic,h,773,SetPiece,2020,Head,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Ademola Lookman,Aerial
6670,10,411157,90,MissedShots,0.95,0.5709999847412109,0.105351023375988,Franck Zambo,h,6434,FromCorner,2020,Head,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Ademola Lookman,Cross
6671,11,411158,90,MissedShots,0.955999984741211,0.500999984741211,0.1330568939447403,Ivan Cavaleiro,h,3683,FromCorner,2020,LeftFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,,None
6672,12,411159,95,SavedShot,0.8680000305175781,0.6869999694824219,0.01697804220020771,Ademola Lookman,h,5556,OpenPlay,2020,Head,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Joachim Andersen,Chipped
6673,0,411134,15,BlockedShot,0.725,0.5490000152587889,0.04786575585603714,Kalvin Phillips,a,8719,DirectFreekick,2020,RightFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,,Standard
6674,1,411137,28,Goal,0.92,0.5359999847412109,0.4894991517066956,Patrick Bamford,a,822,OpenPlay,2020,LeftFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Jack Harrison,Pass
6675,2,411141,51,MissedShots,0.9209999847412108,0.5879999923706055,0.04105789959430695,Patrick Bamford,a,822,OpenPlay,2020,Head,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,,None
6676,3,411142,53,BlockedShot,0.735999984741211,0.54,0.015358916483819485,Ezgjan Alioski,a,8722,FromCorner,2020,LeftFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,,None
6677,4,411143,53,SavedShot,0.933000030517578,0.2979999923706055,0.05765857920050621,Jack Harrison,a,8720,OpenPlay,2020,LeftFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Diego Llorente,TakeOn
6678,5,411145,57,Goal,0.9130000305175782,0.4229999923706055,0.4585584104061127,Raphinha,a,8026,OpenPlay,2020,RightFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Patrick Bamford,TakeOn
6679,6,411146,70,MissedShots,0.799000015258789,0.7009999847412111,0.04680755734443665,Raphinha,a,8026,OpenPlay,2020,LeftFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Jack Harrison,Pass
6680,7,411150,79,MissedShots,0.84,0.6309999847412109,0.034440554678440094,Ezgjan Alioski,a,8722,FromCorner,2020,LeftFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Raphinha,Cross
6681,8,411151,80,MissedShots,0.9030000305175782,0.3259999847412109,0.08227411657571793,Stuart Dallas,a,8718,OpenPlay,2020,RightFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Raphinha,Pass
6682,9,411152,82,MissedShots,0.919000015258789,0.6359999847412109,0.012557664886116982,Luke Ayling,a,8716,FromCorner,2020,Head,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Raphinha,Aerial
6683,10,411153,83,MissedShots,0.7909999847412109,0.6680000305175782,0.04775363206863403,Mateusz Klich,a,4381,OpenPlay,2020,LeftFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Kalvin Phillips,HeadPass
6684,11,411154,87,SavedShot,0.874000015258789,0.66,0.04935343936085701,Ezgjan Alioski,a,8722,SetPiece,2020,LeftFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,,None
6685,12,411155,87,MissedShots,0.7619999694824219,0.43900001525878907,0.023870507255196568,Kalvin Phillips,a,8719,FromCorner,2020,RightFoot,14718,Fulham,Leeds,1,2,2021-03-19 20:00:00,Raphinha,Cross
6686,0,408285,6,MissedShots,0.7909999847412109,0.6040000152587891,0.03274374455213547,Andrew Robertson,h,1688,OpenPlay,2020,LeftFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Mohamed Salah,Pass
6687,1,408289,29,MissedShots,0.855,0.7290000152587891,0.030880311504006382,Curtis Jones,h,6665,OpenPlay,2020,RightFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Thiago Alcántara,Pass
6688,2,408294,49,MissedShots,0.92,0.504000015258789,0.102087140083313,Fabinho,h,3420,FromCorner,2020,Head,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Trent Alexander-Arnold,Cross
6689,3,408298,58,BlockedShot,0.7519999694824219,0.3970000076293945,0.0190670695155859,Mohamed Salah,h,1250,OpenPlay,2020,LeftFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,,None
6690,4,408299,60,BlockedShot,0.7069999694824218,0.43,0.015045098960399628,Trent Alexander-Arnold,h,1791,OpenPlay,2020,RightFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Curtis Jones,Pass
6691,5,408300,62,MissedShots,0.8619999694824219,0.5729999923706055,0.021904898807406425,Roberto Firmino,h,482,OpenPlay,2020,Head,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Andrew Robertson,Cross
6692,6,408302,84,SavedShot,0.89,0.5540000152587891,0.025305893272161484,Georginio Wijnaldum,h,771,OpenPlay,2020,Head,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Trent Alexander-Arnold,Aerial
6693,0,408286,10,MissedShots,0.805,0.509000015258789,0.0451209582388401,Timo Werner,a,65,OpenPlay,2020,RightFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Ben Chilwell,Chipped
6694,1,408287,15,SavedShot,0.914000015258789,0.46,0.4613420069217682,Timo Werner,a,65,OpenPlay,2020,RightFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,César Azpilicueta,Throughball
6695,2,408288,16,MissedShots,0.7759999847412109,0.37400001525878906,0.02080155536532402,César Azpilicueta,a,681,OpenPlay,2020,RightFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Reece James,Pass
6696,3,408290,36,MissedShots,0.875999984741211,0.7,0.0391339547932148,Mason Mount,a,7768,OpenPlay,2020,RightFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,César Azpilicueta,Chipped
6697,4,408291,37,BlockedShot,0.8690000152587891,0.5490000152587889,0.10800638794898987,Hakim Ziyech,a,8992,OpenPlay,2020,LeftFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Mason Mount,Pass
6698,5,408292,41,Goal,0.8440000152587891,0.5429999923706055,0.064348004758358,Mason Mount,a,7768,OpenPlay,2020,RightFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,N&#039;Golo Kanté,Chipped
6699,6,408293,48,MissedShots,0.6840000152587891,0.6990000152587891,0.01123648602515459,Mason Mount,a,7768,OpenPlay,2020,RightFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Timo Werner,Pass
6700,7,408295,52,MissedShots,0.8159999847412109,0.465999984741211,0.06229836493730545,N&#039;Golo Kanté,a,751,OpenPlay,2020,RightFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Ben Chilwell,Pass
6701,8,408296,53,SavedShot,0.945,0.69,0.2623179256916046,Ben Chilwell,a,782,OpenPlay,2020,LeftFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Mason Mount,Pass
6702,9,408297,53,BlockedShot,0.8859999847412109,0.5759999847412111,0.10572246462106703,Hakim Ziyech,a,8992,OpenPlay,2020,LeftFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,,Rebound
6703,10,408301,76,SavedShot,0.9540000152587892,0.6859999847412109,0.07375379651784897,Timo Werner,a,65,OpenPlay,2020,LeftFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Mason Mount,Pass
6704,0,407731,1,SavedShot,0.9290000152587892,0.66,0.32046130299568176,Raheem Sterling,h,618,OpenPlay,2020,LeftFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,João Cancelo,Throughball
6705,1,407732,7,BlockedShot,0.865999984741211,0.6990000152587891,0.04603048786520958,Kevin De Bruyne,h,447,OpenPlay,2020,LeftFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,,BallRecovery
6706,2,407734,40,BlockedShot,0.8809999847412109,0.6880000305175781,0.06816203892230988,Raheem Sterling,h,618,OpenPlay,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,Riyad Mahrez,Pass
6707,3,407735,40,BlockedShot,0.879000015258789,0.4520000076293945,0.11270935088396072,Riyad Mahrez,h,750,OpenPlay,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,Gabriel Jesus,Pass
6708,4,407736,42,BlockedShot,0.7519999694824219,0.6259999847412111,0.02103909291327,Kevin De Bruyne,h,447,OpenPlay,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,João Cancelo,Pass
6709,5,407737,46,BlockedShot,0.8969999694824219,0.6740000152587889,0.07593271881341934,Gabriel Jesus,h,5543,OpenPlay,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,,BallRecovery
6710,6,407738,46,SavedShot,0.8919999694824219,0.42700000762939455,0.022580627351999283,Bernardo Silva,h,3635,OpenPlay,2020,Head,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,,Rebound
6711,7,407739,46,MissedShots,0.98,0.41,0.3692672848701477,Bernardo Silva,h,3635,OpenPlay,2020,LeftFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,,Rebound
6712,8,407740,50,SavedShot,0.901999969482422,0.6659999847412109,0.08964717388153076,Kevin De Bruyne,h,447,OpenPlay,2020,LeftFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,Raheem Sterling,Pass
6713,9,407741,52,BlockedShot,0.909000015258789,0.705999984741211,0.06665361672639848,João Cancelo,h,2379,OpenPlay,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,Rodri,Pass
6714,10,407742,53,SavedShot,0.89,0.2910000038146973,0.06328488141298294,Riyad Mahrez,h,750,OpenPlay,2020,LeftFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,Bernardo Silva,Pass
6715,11,407744,62,MissedShots,0.95,0.3240000152587891,0.06128096953034401,Gabriel Jesus,h,5543,OpenPlay,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,Rodri,Chipped
6716,12,407745,63,BlockedShot,0.8619999694824219,0.705,0.0317479632794857,João Cancelo,h,2379,OpenPlay,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,Riyad Mahrez,Chipped
6717,13,407746,64,SavedShot,0.963000030517578,0.3470000076293945,0.319333016872406,Gabriel Jesus,h,5543,OpenPlay,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,Bernardo Silva,Throughball
6718,14,407751,70,SavedShot,0.865999984741211,0.6409999847412109,0.05607759952545166,Kevin De Bruyne,h,447,OpenPlay,2020,LeftFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,,None
6719,15,407752,73,MissedShots,0.9619999694824218,0.44299999237060544,0.12390685081481935,Raheem Sterling,h,618,OpenPlay,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,Riyad Mahrez,Cross
6720,16,407753,76,BlockedShot,0.8059999847412109,0.735999984741211,0.011518141254782677,Raheem Sterling,h,618,OpenPlay,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,,Aerial
6721,17,407754,76,ShotOnPost,0.784000015258789,0.6719999694824219,0.031228618696331974,Raheem Sterling,h,618,FromCorner,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,Kevin De Bruyne,Pass
6722,18,407755,79,Goal,0.9519999694824218,0.489000015258789,0.6186947226524353,Gabriel Jesus,h,5543,OpenPlay,2020,LeftFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,,None
6723,19,407757,89,Goal,0.8590000152587891,0.435,0.11725544184446335,Riyad Mahrez,h,750,OpenPlay,2020,LeftFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,,TakeOn
6724,20,407758,92,SavedShot,0.749000015258789,0.45,0.02327610552310944,Ilkay Gündogan,h,314,OpenPlay,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,Gabriel Jesus,Pass
6725,21,407759,92,Goal,0.955999984741211,0.47,0.6493327617645264,Gabriel Jesus,h,5543,OpenPlay,2020,LeftFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,,None
6726,0,407733,14,OwnGoal,0.03200000047683716,0.4809999847412109,0.0,Leander Dendoncker,a,7236,OpenPlay,2020,LeftFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,,BallTouch
6727,1,407743,60,Goal,0.889000015258789,0.55,0.05068434402346611,Conor Coady,a,6851,SetPiece,2020,Head,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,João Moutinho,Chipped
6728,2,407747,67,BlockedShot,0.7959999847412109,0.445,0.039474312216043465,Adama Traoré,a,900,OpenPlay,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,,None
6729,3,407748,67,BlockedShot,0.8640000152587891,0.34,0.08252627402544023,Adama Traoré,a,900,OpenPlay,2020,RightFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,Pedro Neto,Pass
6730,4,407749,69,BlockedShot,0.904000015258789,0.3340000152587891,0.07337672263383865,Pedro Neto,a,6382,OpenPlay,2020,LeftFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,João Moutinho,Pass
6731,5,407750,69,MissedShots,0.85,0.5529999923706055,0.06257986277341843,Adama Traoré,a,900,OpenPlay,2020,LeftFoot,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,,Rebound
6732,6,407756,86,MissedShots,0.914000015258789,0.6,0.014774614013731481,Leander Dendoncker,a,7236,FromCorner,2020,Head,14720,Manchester City,Wolverhampton Wanderers,4,1,2021-03-02 20:00:00,Pedro Neto,Aerial
6733,0,407947,2,BlockedShot,0.8880000305175781,0.3879999923706055,0.0780334621667862,David McGoldrick,h,7711,OpenPlay,2020,RightFoot,14721,Sheffield United,Aston Villa,1,0,2021-03-03 18:00:00,Oliver Norwood,Chipped
6734,1,407950,16,MissedShots,0.9290000152587892,0.49,0.058565914630889886,Rhian Brewster,h,5569,FromCorner,2020,Head,14721,Sheffield United,Aston Villa,1,0,2021-03-03 18:00:00,Enda Stevens,Aerial
6735,2,407951,16,BlockedShot,0.9230000305175782,0.31799999237060544,0.05290446057915688,David McGoldrick,h,7711,FromCorner,2020,RightFoot,14721,Sheffield United,Aston Villa,1,0,2021-03-03 18:00:00,Rhian Brewster,Rebound
6736,3,407954,29,MissedShots,0.8619999694824219,0.34900001525878904,0.050339609384536736,George Baldock,h,7706,OpenPlay,2020,LeftFoot,14721,Sheffield United,Aston Villa,1,0,2021-03-03 18:00:00,David McGoldrick,Chipped
6737,4,407955,29,Goal,0.973000030517578,0.585,0.4082332849502564,David McGoldrick,h,7711,OpenPlay,2020,RightFoot,14721,Sheffield United,Aston Villa,1,0,2021-03-03 18:00:00,George Baldock,Rebound
6738,5,407957,37,MissedShots,0.8690000152587891,0.2620000076293945,0.048064038157463074,David McGoldrick,h,7711,OpenPlay,2020,RightFoot,14721,Sheffield United,Aston Villa,1,0,2021-03-03 18:00:00,John Fleck,Chipped
6739,6,407958,39,SavedShot,0.749000015258789,0.5779999923706055,0.02401386760175228,Rhian Brewster,h,5569,OpenPlay,2020,RightFoot,14721,Sheffield United,Aston Villa,1,0,2021-03-03 18:00:00,David McGoldrick,Pass
6740,7,407959,44,MissedShots,0.7419999694824219,0.5129999923706055,0.0133488392457366,Oliver Norwood,h,7710,SetPiece,2020,LeftFoot,14721,Sheffield United,Aston Villa,1,0,2021-03-03 18:00:00,,None
6741,8,407971,92,MissedShots,0.2989999961853027,0.485,0.006399455945938826,Oliver Norwood,h,7710,OpenPlay,2020,RightFoot,14721,Sheffield United,Aston Villa,1,0,2021-03-03 18:00:00,,BallRecovery
6742,0,407948,10,BlockedShot,0.7869999694824219,0.4670000076293945,0.03750308230519295,Bertrand Traoré,a,695,OpenPlay,2020,LeftFoot,14721,Sheffield United,Aston Villa,1,0,2021-03-03 18:00:00,Ahmed Elmohamady,Pass
6743,1,407949,10,MissedShots,0.953000030517578,0.39,0.3244222402572632,John McGinn,a,7723,OpenPlay,2020,RightFoot,14721,Sheffield United,Aston Villa,1,0,2021-03-03 18:00:00,Ollie Watkins,HeadPass
